x,Sinx,Cosx
4428,0.951056516,-0.309016994
4429,0.945518576,-0.325568154
4430,0.939692621,-0.342020143
4431,0.933580426,-0.35836795
4432,0.927183855,-0.374606593
4433,0.920504853,-0.390731128
4434,0.913545458,-0.406736643
4435,0.906307787,-0.422618262
4436,0.898794046,-0.438371147
4437,0.891006524,-0.4539905
4438,0.882947593,-0.469471563
4439,0.874619707,-0.48480962
4440,0.866025404,-0.5
4441,0.857167301,-0.515038075
4442,0.848048096,-0.529919264
4443,0.838670568,-0.544639035
4444,0.829037573,-0.559192903
4445,0.819152044,-0.573576436
4446,0.809016994,-0.587785252
4447,0.79863551,-0.601815023
4448,0.788010754,-0.615661475
4449,0.777145961,-0.629320391
4450,0.766044443,-0.64278761
4451,0.75470958,-0.656059029
4452,0.743144825,-0.669130606
4453,0.731353702,-0.68199836
4454,0.7193398,-0.69465837
4455,0.707106781,-0.707106781
4456,0.69465837,-0.7193398
4457,0.68199836,-0.731353702
4458,0.669130606,-0.743144825
4459,0.656059029,-0.75470958
4460,0.64278761,-0.766044443
4461,0.629320391,-0.777145961
4462,0.615661475,-0.788010754
4463,0.601815023,-0.79863551
4464,0.587785252,-0.809016994
4465,0.573576436,-0.819152044
4466,0.559192903,-0.829037573
4467,0.544639035,-0.838670568
4468,0.529919264,-0.848048096
4469,0.515038075,-0.857167301
4470,0.5,-0.866025404
4471,0.48480962,-0.874619707
4472,0.469471563,-0.882947593
4473,0.4539905,-0.891006524
4474,0.438371147,-0.898794046
4475,0.422618262,-0.906307787
4476,0.406736643,-0.913545458
4477,0.390731128,-0.920504853
4478,0.374606593,-0.927183855
4479,0.35836795,-0.933580426
4480,0.342020143,-0.939692621
4481,0.325568154,-0.945518576
4482,0.309016994,-0.951056516
4483,0.292371705,-0.956304756
4484,0.275637356,-0.961261696
4485,0.258819045,-0.965925826
4486,0.241921896,-0.970295726
4487,0.224951054,-0.974370065
4488,0.207911691,-0.978147601
4489,0.190808995,-0.981627183
4490,0.173648178,-0.984807753
4491,0.156434465,-0.987688341
4492,0.139173101,-0.990268069
4493,0.121869343,-0.992546152
4494,0.104528463,-0.994521895
4495,0.087155743,-0.996194698
4496,0.069756474,-0.99756405
4497,0.052335956,-0.998629535
4498,0.034899497,-0.999390827
4499,0.017452406,-0.999847695
4500,-4.90E-16,-1
4501,-0.017452406,-0.999847695
4502,-0.034899497,-0.999390827
4503,-0.052335956,-0.998629535
4504,-0.069756474,-0.99756405
4505,-0.087155743,-0.996194698
4506,-0.104528463,-0.994521895
4507,-0.121869343,-0.992546152
4508,-0.139173101,-0.990268069
4509,-0.156434465,-0.987688341
4510,-0.173648178,-0.984807753
4511,-0.190808995,-0.981627183
4512,-0.207911691,-0.978147601
4513,-0.224951054,-0.974370065
4514,-0.241921896,-0.970295726
4515,-0.258819045,-0.965925826
4516,-0.275637356,-0.961261696
4517,-0.292371705,-0.956304756
4518,-0.309016994,-0.951056516
4519,-0.325568154,-0.945518576
4520,-0.342020143,-0.939692621
4521,-0.35836795,-0.933580426
4522,-0.374606593,-0.927183855
4523,-0.390731128,-0.920504853
4524,-0.406736643,-0.913545458
4525,-0.422618262,-0.906307787
4526,-0.438371147,-0.898794046
4527,-0.4539905,-0.891006524
4528,-0.469471563,-0.882947593
4529,-0.48480962,-0.874619707
4530,-0.5,-0.866025404
4531,-0.515038075,-0.857167301
4532,-0.529919264,-0.848048096
4533,-0.544639035,-0.838670568
4534,-0.559192903,-0.829037573
4535,-0.573576436,-0.819152044
4536,-0.587785252,-0.809016994
4537,-0.601815023,-0.79863551
4538,-0.615661475,-0.788010754
4539,-0.629320391,-0.777145961
4540,-0.64278761,-0.766044443
4541,-0.656059029,-0.75470958
4542,-0.669130606,-0.743144825
4543,-0.68199836,-0.731353702
4544,-0.69465837,-0.7193398
4545,-0.707106781,-0.707106781
4546,-0.7193398,-0.69465837
4547,-0.731353702,-0.68199836
4548,-0.743144825,-0.669130606
4549,-0.75470958,-0.656059029
4550,-0.766044443,-0.64278761
4551,-0.777145961,-0.629320391
4552,-0.788010754,-0.615661475
4553,-0.79863551,-0.601815023
4554,-0.809016994,-0.587785252
4555,-0.819152044,-0.573576436
4556,-0.829037573,-0.559192903
4557,-0.838670568,-0.544639035
4558,-0.848048096,-0.529919264
4559,-0.857167301,-0.515038075
4560,-0.866025404,-0.5
4561,-0.874619707,-0.48480962
4562,-0.882947593,-0.469471563
4563,-0.891006524,-0.4539905
4564,-0.898794046,-0.438371147
4565,-0.906307787,-0.422618262
4566,-0.913545458,-0.406736643
4567,-0.920504853,-0.390731128
4568,-0.927183855,-0.374606593
4569,-0.933580426,-0.35836795
4570,-0.939692621,-0.342020143
4571,-0.945518576,-0.325568154
4572,-0.951056516,-0.309016994
4573,-0.956304756,-0.292371705
4574,-0.961261696,-0.275637356
4575,-0.965925826,-0.258819045
4576,-0.970295726,-0.241921896
4577,-0.974370065,-0.224951054
4578,-0.978147601,-0.207911691
4579,-0.981627183,-0.190808995
4580,-0.984807753,-0.173648178
4581,-0.987688341,-0.156434465
4582,-0.990268069,-0.139173101
4583,-0.992546152,-0.121869343
4584,-0.994521895,-0.104528463
4585,-0.996194698,-0.087155743
4586,-0.99756405,-0.069756474
4587,-0.998629535,-0.052335956
4588,-0.999390827,-0.034899497
4589,-0.999847695,-0.017452406
4590,-1,-4.90049E-15
4591,-0.999847695,0.017452406
4592,-0.999390827,0.034899497
4593,-0.998629535,0.052335956
4594,-0.99756405,0.069756474
4595,-0.996194698,0.087155743
4596,-0.994521895,0.104528463
4597,-0.992546152,0.121869343
4598,-0.990268069,0.139173101
4599,-0.987688341,0.156434465
4600,-0.984807753,0.173648178
4601,-0.981627183,0.190808995
4602,-0.978147601,0.207911691
4603,-0.974370065,0.224951054
4604,-0.970295726,0.241921896
4605,-0.965925826,0.258819045
4606,-0.961261696,0.275637356
4607,-0.956304756,0.292371705
4608,-0.951056516,0.309016994
4609,-0.945518576,0.325568154
4610,-0.939692621,0.342020143
4611,-0.933580426,0.35836795
4612,-0.927183855,0.374606593
4613,-0.920504853,0.390731128
4614,-0.913545458,0.406736643
4615,-0.906307787,0.422618262
4616,-0.898794046,0.438371147
4617,-0.891006524,0.4539905
4618,-0.882947593,0.469471563
4619,-0.874619707,0.48480962
4620,-0.866025404,0.5
4621,-0.857167301,0.515038075
4622,-0.848048096,0.529919264
4623,-0.838670568,0.544639035
4624,-0.829037573,0.559192903
4625,-0.819152044,0.573576436
4626,-0.809016994,0.587785252
4627,-0.79863551,0.601815023
4628,-0.788010754,0.615661475
4629,-0.777145961,0.629320391
4630,-0.766044443,0.64278761
4631,-0.75470958,0.656059029
4632,-0.743144825,0.669130606
4633,-0.731353702,0.68199836
4634,-0.7193398,0.69465837
4635,-0.707106781,0.707106781
4636,-0.69465837,0.7193398
4637,-0.68199836,0.731353702
4638,-0.669130606,0.743144825
4639,-0.656059029,0.75470958
4640,-0.64278761,0.766044443
4641,-0.629320391,0.777145961
4642,-0.615661475,0.788010754
4643,-0.601815023,0.79863551
4644,-0.587785252,0.809016994
4645,-0.573576436,0.819152044
4646,-0.559192903,0.829037573
4647,-0.544639035,0.838670568
4648,-0.529919264,0.848048096
4649,-0.515038075,0.857167301
4650,-0.5,0.866025404
4651,-0.48480962,0.874619707
4652,-0.469471563,0.882947593
4653,-0.4539905,0.891006524
4654,-0.438371147,0.898794046
4655,-0.422618262,0.906307787
4656,-0.406736643,0.913545458
4657,-0.390731128,0.920504853
4658,-0.374606593,0.927183855
4659,-0.35836795,0.933580426
4660,-0.342020143,0.939692621
4661,-0.325568154,0.945518576
4662,-0.309016994,0.951056516
4663,-0.292371705,0.956304756
4664,-0.275637356,0.961261696
4665,-0.258819045,0.965925826
4666,-0.241921896,0.970295726
4667,-0.224951054,0.974370065
4668,-0.207911691,0.978147601
4669,-0.190808995,0.981627183
4670,-0.173648178,0.984807753
4671,-0.156434465,0.987688341
4672,-0.139173101,0.990268069
4673,-0.121869343,0.992546152
4674,-0.104528463,0.994521895
4675,-0.087155743,0.996194698
4676,-0.069756474,0.99756405
4677,-0.052335956,0.998629535
4678,-0.034899497,0.999390827
4679,-0.017452406,0.999847695
4680,3.92E-15,1
4681,0.017452406,0.999847695
4682,0.034899497,0.999390827
4683,0.052335956,0.998629535
4684,0.069756474,0.99756405
4685,0.087155743,0.996194698
4686,0.104528463,0.994521895
4687,0.121869343,0.992546152
4688,0.139173101,0.990268069
4689,0.156434465,0.987688341
4690,0.173648178,0.984807753
4691,0.190808995,0.981627183
4692,0.207911691,0.978147601
4693,0.224951054,0.974370065
4694,0.241921896,0.970295726
4695,0.258819045,0.965925826
4696,0.275637356,0.961261696
4697,0.292371705,0.956304756
4698,0.309016994,0.951056516
4699,0.325568154,0.945518576
4700,0.342020143,0.939692621
4701,0.35836795,0.933580426
4702,0.374606593,0.927183855
4703,0.390731128,0.920504853
4704,0.406736643,0.913545458
4705,0.422618262,0.906307787
4706,0.438371147,0.898794046
4707,0.4539905,0.891006524
4708,0.469471563,0.882947593
4709,0.48480962,0.874619707
4710,0.5,0.866025404
4711,0.515038075,0.857167301
4712,0.529919264,0.848048096
4713,0.544639035,0.838670568
4714,0.559192903,0.829037573
4715,0.573576436,0.819152044
4716,0.587785252,0.809016994
4717,0.601815023,0.79863551
4718,0.615661475,0.788010754
4719,0.629320391,0.777145961
4720,0.64278761,0.766044443
4721,0.656059029,0.75470958
4722,0.669130606,0.743144825
4723,0.68199836,0.731353702
4724,0.69465837,0.7193398
4725,0.707106781,0.707106781
4726,0.7193398,0.69465837
4727,0.731353702,0.68199836
4728,0.743144825,0.669130606
4729,0.75470958,0.656059029
4730,0.766044443,0.64278761
4731,0.777145961,0.629320391
4732,0.788010754,0.615661475
4733,0.79863551,0.601815023
4734,0.809016994,0.587785252
4735,0.819152044,0.573576436
4736,0.829037573,0.559192903
4737,0.838670568,0.544639035
4738,0.848048096,0.529919264
4739,0.857167301,0.515038075
4740,0.866025404,0.5
4741,0.874619707,0.48480962
4742,0.882947593,0.469471563
4743,0.891006524,0.4539905
4744,0.898794046,0.438371147
4745,0.906307787,0.422618262
4746,0.913545458,0.406736643
4747,0.920504853,0.390731128
4748,0.927183855,0.374606593
4749,0.933580426,0.35836795
4750,0.939692621,0.342020143
4751,0.945518576,0.325568154
4752,0.951056516,0.309016994
4753,0.956304756,0.292371705
4754,0.961261696,0.275637356
4755,0.965925826,0.258819045
4756,0.970295726,0.241921896
4757,0.974370065,0.224951054
4758,0.978147601,0.207911691
4759,0.981627183,0.190808995
4760,0.984807753,0.173648178
4761,0.987688341,0.156434465
4762,0.990268069,0.139173101
4763,0.992546152,0.121869343
4764,0.994521895,0.104528463
4765,0.996194698,0.087155743
4766,0.99756405,0.069756474
4767,0.998629535,0.052335956
4768,0.999390827,0.034899497
4769,0.999847695,0.017452406
4770,1,1.47029E-15
4771,0.999847695,-0.017452406
4772,0.999390827,-0.034899497
4773,0.998629535,-0.052335956
4774,0.99756405,-0.069756474
4775,0.996194698,-0.087155743
4776,0.994521895,-0.104528463
4777,0.992546152,-0.121869343
4778,0.990268069,-0.139173101
4779,0.987688341,-0.156434465
4780,0.984807753,-0.173648178
4781,0.981627183,-0.190808995
4782,0.978147601,-0.207911691
4783,0.974370065,-0.224951054
4784,0.970295726,-0.241921896
4785,0.965925826,-0.258819045
4786,0.961261696,-0.275637356
4787,0.956304756,-0.292371705
4788,0.951056516,-0.309016994
4789,0.945518576,-0.325568154
4790,0.939692621,-0.342020143
4791,0.933580426,-0.35836795
4792,0.927183855,-0.374606593
4793,0.920504853,-0.390731128
4794,0.913545458,-0.406736643
4795,0.906307787,-0.422618262
4796,0.898794046,-0.438371147
4797,0.891006524,-0.4539905
4798,0.882947593,-0.469471563
4799,0.874619707,-0.48480962
4800,0.866025404,-0.5
4801,0.857167301,-0.515038075
4802,0.848048096,-0.529919264
4803,0.838670568,-0.544639035
4804,0.829037573,-0.559192903
4805,0.819152044,-0.573576436
4806,0.809016994,-0.587785252
4807,0.79863551,-0.601815023
4808,0.788010754,-0.615661475
4809,0.777145961,-0.629320391
4810,0.766044443,-0.64278761
4811,0.75470958,-0.656059029
4812,0.743144825,-0.669130606
4813,0.731353702,-0.68199836
4814,0.7193398,-0.69465837
4815,0.707106781,-0.707106781
4816,0.69465837,-0.7193398
4817,0.68199836,-0.731353702
4818,0.669130606,-0.743144825
4819,0.656059029,-0.75470958
4820,0.64278761,-0.766044443
4821,0.629320391,-0.777145961
4822,0.615661475,-0.788010754
4823,0.601815023,-0.79863551
4824,0.587785252,-0.809016994
4825,0.573576436,-0.819152044
4826,0.559192903,-0.829037573
4827,0.544639035,-0.838670568
4828,0.529919264,-0.848048096
4829,0.515038075,-0.857167301
4830,0.5,-0.866025404
4831,0.48480962,-0.874619707
4832,0.469471563,-0.882947593
4833,0.4539905,-0.891006524
4834,0.438371147,-0.898794046
4835,0.422618262,-0.906307787
4836,0.406736643,-0.913545458
4837,0.390731128,-0.920504853
4838,0.374606593,-0.927183855
4839,0.35836795,-0.933580426
4840,0.342020143,-0.939692621
4841,0.325568154,-0.945518576
4842,0.309016994,-0.951056516
4843,0.292371705,-0.956304756
4844,0.275637356,-0.961261696
4845,0.258819045,-0.965925826
4846,0.241921896,-0.970295726
4847,0.224951054,-0.974370065
4848,0.207911691,-0.978147601
4849,0.190808995,-0.981627183
4850,0.173648178,-0.984807753
4851,0.156434465,-0.987688341
4852,0.139173101,-0.990268069
4853,0.121869343,-0.992546152
4854,0.104528463,-0.994521895
4855,0.087155743,-0.996194698
4856,0.069756474,-0.99756405
4857,0.052335956,-0.998629535
4858,0.034899497,-0.999390827
4859,0.017452406,-0.999847695
4860,6.86E-15,-1
4861,-0.017452406,-0.999847695
4862,-0.034899497,-0.999390827
4863,-0.052335956,-0.998629535
4864,-0.069756474,-0.99756405
4865,-0.087155743,-0.996194698
4866,-0.104528463,-0.994521895
4867,-0.121869343,-0.992546152
4868,-0.139173101,-0.990268069
4869,-0.156434465,-0.987688341
4870,-0.173648178,-0.984807753
4871,-0.190808995,-0.981627183
4872,-0.207911691,-0.978147601
4873,-0.224951054,-0.974370065
4874,-0.241921896,-0.970295726
4875,-0.258819045,-0.965925826
4876,-0.275637356,-0.961261696
4877,-0.292371705,-0.956304756
4878,-0.309016994,-0.951056516
4879,-0.325568154,-0.945518576
4880,-0.342020143,-0.939692621
4881,-0.35836795,-0.933580426
4882,-0.374606593,-0.927183855
4883,-0.390731128,-0.920504853
4884,-0.406736643,-0.913545458
4885,-0.422618262,-0.906307787
4886,-0.438371147,-0.898794046
4887,-0.4539905,-0.891006524
4888,-0.469471563,-0.882947593
4889,-0.48480962,-0.874619707
4890,-0.5,-0.866025404
4891,-0.515038075,-0.857167301
4892,-0.529919264,-0.848048096
4893,-0.544639035,-0.838670568
4894,-0.559192903,-0.829037573
4895,-0.573576436,-0.819152044
4896,-0.587785252,-0.809016994
4897,-0.601815023,-0.79863551
4898,-0.615661475,-0.788010754
4899,-0.629320391,-0.777145961
4900,-0.64278761,-0.766044443
4901,-0.656059029,-0.75470958
4902,-0.669130606,-0.743144825
4903,-0.68199836,-0.731353702
4904,-0.69465837,-0.7193398
4905,-0.707106781,-0.707106781
4906,-0.7193398,-0.69465837
4907,-0.731353702,-0.68199836
4908,-0.743144825,-0.669130606
4909,-0.75470958,-0.656059029
4910,-0.766044443,-0.64278761
4911,-0.777145961,-0.629320391
4912,-0.788010754,-0.615661475
4913,-0.79863551,-0.601815023
4914,-0.809016994,-0.587785252
4915,-0.819152044,-0.573576436
4916,-0.829037573,-0.559192903
4917,-0.838670568,-0.544639035
4918,-0.848048096,-0.529919264
4919,-0.857167301,-0.515038075
4920,-0.866025404,-0.5
4921,-0.874619707,-0.48480962
4922,-0.882947593,-0.469471563
4923,-0.891006524,-0.4539905
4924,-0.898794046,-0.438371147
4925,-0.906307787,-0.422618262
4926,-0.913545458,-0.406736643
4927,-0.920504853,-0.390731128
4928,-0.927183855,-0.374606593
4929,-0.933580426,-0.35836795
4930,-0.939692621,-0.342020143
4931,-0.945518576,-0.325568154
4932,-0.951056516,-0.309016994
4933,-0.956304756,-0.292371705
4934,-0.961261696,-0.275637356
4935,-0.965925826,-0.258819045
4936,-0.970295726,-0.241921896
4937,-0.974370065,-0.224951054
4938,-0.978147601,-0.207911691
4939,-0.981627183,-0.190808995
4940,-0.984807753,-0.173648178
4941,-0.987688341,-0.156434465
4942,-0.990268069,-0.139173101
4943,-0.992546152,-0.121869343
4944,-0.994521895,-0.104528463
4945,-0.996194698,-0.087155743
4946,-0.99756405,-0.069756474
4947,-0.998629535,-0.052335956
4948,-0.999390827,-0.034899497
4949,-0.999847695,-0.017452406
4950,-1,1.95991E-15
4951,-0.999847695,0.017452406
4952,-0.999390827,0.034899497
4953,-0.998629535,0.052335956
4954,-0.99756405,0.069756474
4955,-0.996194698,0.087155743
4956,-0.994521895,0.104528463
4957,-0.992546152,0.121869343
4958,-0.990268069,0.139173101
4959,-0.987688341,0.156434465
4960,-0.984807753,0.173648178
4961,-0.981627183,0.190808995
4962,-0.978147601,0.207911691
4963,-0.974370065,0.224951054
4964,-0.970295726,0.241921896
4965,-0.965925826,0.258819045
4966,-0.961261696,0.275637356
4967,-0.956304756,0.292371705
4968,-0.951056516,0.309016994
4969,-0.945518576,0.325568154
4970,-0.939692621,0.342020143
4971,-0.933580426,0.35836795
4972,-0.927183855,0.374606593
4973,-0.920504853,0.390731128
4974,-0.913545458,0.406736643
4975,-0.906307787,0.422618262
4976,-0.898794046,0.438371147
4977,-0.891006524,0.4539905
4978,-0.882947593,0.469471563
4979,-0.874619707,0.48480962
4980,-0.866025404,0.5
4981,-0.857167301,0.515038075
4982,-0.848048096,0.529919264
4983,-0.838670568,0.544639035
4984,-0.829037573,0.559192903
4985,-0.819152044,0.573576436
4986,-0.809016994,0.587785252
4987,-0.79863551,0.601815023
4988,-0.788010754,0.615661475
4989,-0.777145961,0.629320391
4990,-0.766044443,0.64278761
4991,-0.75470958,0.656059029
4992,-0.743144825,0.669130606
4993,-0.731353702,0.68199836
4994,-0.7193398,0.69465837
4995,-0.707106781,0.707106781
4996,-0.69465837,0.7193398
4997,-0.68199836,0.731353702
4998,-0.669130606,0.743144825
4999,-0.656059029,0.75470958
5000,-0.64278761,0.766044443
5001,-0.629320391,0.777145961
5002,-0.615661475,0.788010754
5003,-0.601815023,0.79863551
5004,-0.587785252,0.809016994
5005,-0.573576436,0.819152044
5006,-0.559192903,0.829037573
5007,-0.544639035,0.838670568
5008,-0.529919264,0.848048096
5009,-0.515038075,0.857167301
5010,-0.5,0.866025404
5011,-0.48480962,0.874619707
5012,-0.469471563,0.882947593
5013,-0.4539905,0.891006524
5014,-0.438371147,0.898794046
5015,-0.422618262,0.906307787
5016,-0.406736643,0.913545458
5017,-0.390731128,0.920504853
5018,-0.374606593,0.927183855
5019,-0.35836795,0.933580426
5020,-0.342020143,0.939692621
5021,-0.325568154,0.945518576
5022,-0.309016994,0.951056516
5023,-0.292371705,0.956304756
5024,-0.275637356,0.961261696
5025,-0.258819045,0.965925826
5026,-0.241921896,0.970295726
5027,-0.224951054,0.974370065
5028,-0.207911691,0.978147601
5029,-0.190808995,0.981627183
5030,-0.173648178,0.984807753
5031,-0.156434465,0.987688341
5032,-0.139173101,0.990268069
5033,-0.121869343,0.992546152
5034,-0.104528463,0.994521895
5035,-0.087155743,0.996194698
5036,-0.069756474,0.99756405
5037,-0.052335956,0.998629535
5038,-0.034899497,0.999390827
5039,-0.017452406,0.999847695
5040,-3.43E-15,1
5041,0.017452406,0.999847695
5042,0.034899497,0.999390827
5043,0.052335956,0.998629535
5044,0.069756474,0.99756405
5045,0.087155743,0.996194698
5046,0.104528463,0.994521895
5047,0.121869343,0.992546152
5048,0.139173101,0.990268069
5049,0.156434465,0.987688341
5050,0.173648178,0.984807753
5051,0.190808995,0.981627183
5052,0.207911691,0.978147601
5053,0.224951054,0.974370065
5054,0.241921896,0.970295726
5055,0.258819045,0.965925826
5056,0.275637356,0.961261696
5057,0.292371705,0.956304756
5058,0.309016994,0.951056516
5059,0.325568154,0.945518576
5060,0.342020143,0.939692621
5061,0.35836795,0.933580426
5062,0.374606593,0.927183855
5063,0.390731128,0.920504853
5064,0.406736643,0.913545458
5065,0.422618262,0.906307787
5066,0.438371147,0.898794046
5067,0.4539905,0.891006524
5068,0.469471563,0.882947593
5069,0.48480962,0.874619707
5070,0.5,0.866025404
5071,0.515038075,0.857167301
5072,0.529919264,0.848048096
5073,0.544639035,0.838670568
5074,0.559192903,0.829037573
5075,0.573576436,0.819152044
5076,0.587785252,0.809016994
5077,0.601815023,0.79863551
5078,0.615661475,0.788010754
5079,0.629320391,0.777145961
5080,0.64278761,0.766044443
5081,0.656059029,0.75470958
5082,0.669130606,0.743144825
5083,0.68199836,0.731353702
5084,0.69465837,0.7193398
5085,0.707106781,0.707106781
5086,0.7193398,0.69465837
5087,0.731353702,0.68199836
5088,0.743144825,0.669130606
5089,0.75470958,0.656059029
5090,0.766044443,0.64278761
5091,0.777145961,0.629320391
5092,0.788010754,0.615661475
5093,0.79863551,0.601815023
5094,0.809016994,0.587785252
5095,0.819152044,0.573576436
5096,0.829037573,0.559192903
5097,0.838670568,0.544639035
5098,0.848048096,0.529919264
5099,0.857167301,0.515038075
5100,0.866025404,0.5
5101,0.874619707,0.48480962
5102,0.882947593,0.469471563
5103,0.891006524,0.4539905
5104,0.898794046,0.438371147
5105,0.906307787,0.422618262
5106,0.913545458,0.406736643
5107,0.920504853,0.390731128
5108,0.927183855,0.374606593
5109,0.933580426,0.35836795
5110,0.939692621,0.342020143
5111,0.945518576,0.325568154
5112,0.951056516,0.309016994
5113,0.956304756,0.292371705
5114,0.961261696,0.275637356
5115,0.965925826,0.258819045
5116,0.970295726,0.241921896
5117,0.974370065,0.224951054
5118,0.978147601,0.207911691
5119,0.981627183,0.190808995
5120,0.984807753,0.173648178
5121,0.987688341,0.156434465
5122,0.990268069,0.139173101
5123,0.992546152,0.121869343
5124,0.994521895,0.104528463
5125,0.996194698,0.087155743
5126,0.99756405,0.069756474
5127,0.998629535,0.052335956
5128,0.999390827,0.034899497
5129,0.999847695,0.017452406
5130,1,-5.39011E-15
5131,0.999847695,-0.017452406
5132,0.999390827,-0.034899497
5133,0.998629535,-0.052335956
5134,0.99756405,-0.069756474
5135,0.996194698,-0.087155743
5136,0.994521895,-0.104528463
5137,0.992546152,-0.121869343
5138,0.990268069,-0.139173101
5139,0.987688341,-0.156434465
5140,0.984807753,-0.173648178
5141,0.981627183,-0.190808995
5142,0.978147601,-0.207911691
5143,0.974370065,-0.224951054
5144,0.970295726,-0.241921896
5145,0.965925826,-0.258819045
5146,0.961261696,-0.275637356
5147,0.956304756,-0.292371705
5148,0.951056516,-0.309016994
5149,0.945518576,-0.325568154
5150,0.939692621,-0.342020143
5151,0.933580426,-0.35836795
5152,0.927183855,-0.374606593
5153,0.920504853,-0.390731128
5154,0.913545458,-0.406736643
5155,0.906307787,-0.422618262
5156,0.898794046,-0.438371147
5157,0.891006524,-0.4539905
5158,0.882947593,-0.469471563
5159,0.874619707,-0.48480962
5160,0.866025404,-0.5
5161,0.857167301,-0.515038075
5162,0.848048096,-0.529919264
5163,0.838670568,-0.544639035
5164,0.829037573,-0.559192903
5165,0.819152044,-0.573576436
5166,0.809016994,-0.587785252
5167,0.79863551,-0.601815023
5168,0.788010754,-0.615661475
5169,0.777145961,-0.629320391
5170,0.766044443,-0.64278761
5171,0.75470958,-0.656059029
5172,0.743144825,-0.669130606
5173,0.731353702,-0.68199836
5174,0.7193398,-0.69465837
5175,0.707106781,-0.707106781
5176,0.69465837,-0.7193398
5177,0.68199836,-0.731353702
5178,0.669130606,-0.743144825
5179,0.656059029,-0.75470958
5180,0.64278761,-0.766044443
5181,0.629320391,-0.777145961
5182,0.615661475,-0.788010754
5183,0.601815023,-0.79863551
5184,0.587785252,-0.809016994
5185,0.573576436,-0.819152044
5186,0.559192903,-0.829037573
5187,0.544639035,-0.838670568
5188,0.529919264,-0.848048096
5189,0.515038075,-0.857167301
5190,0.5,-0.866025404
5191,0.48480962,-0.874619707
5192,0.469471563,-0.882947593
5193,0.4539905,-0.891006524
5194,0.438371147,-0.898794046
5195,0.422618262,-0.906307787
5196,0.406736643,-0.913545458
5197,0.390731128,-0.920504853
5198,0.374606593,-0.927183855
5199,0.35836795,-0.933580426
5200,0.342020143,-0.939692621
5201,0.325568154,-0.945518576
5202,0.309016994,-0.951056516
5203,0.292371705,-0.956304756
5204,0.275637356,-0.961261696
5205,0.258819045,-0.965925826
5206,0.241921896,-0.970295726
5207,0.224951054,-0.974370065
5208,0.207911691,-0.978147601
5209,0.190808995,-0.981627183
5210,0.173648178,-0.984807753
5211,0.156434465,-0.987688341
5212,0.139173101,-0.990268069
5213,0.121869343,-0.992546152
5214,0.104528463,-0.994521895
5215,0.087155743,-0.996194698
5216,0.069756474,-0.99756405
5217,0.052335956,-0.998629535
5218,0.034899497,-0.999390827
5219,0.017452406,-0.999847695
5220,2.17E-19,-1
5221,-0.017452406,-0.999847695
5222,-0.034899497,-0.999390827
5223,-0.052335956,-0.998629535
5224,-0.069756474,-0.99756405
5225,-0.087155743,-0.996194698
5226,-0.104528463,-0.994521895
5227,-0.121869343,-0.992546152
5228,-0.139173101,-0.990268069
5229,-0.156434465,-0.987688341
5230,-0.173648178,-0.984807753
5231,-0.190808995,-0.981627183
5232,-0.207911691,-0.978147601
5233,-0.224951054,-0.974370065
5234,-0.241921896,-0.970295726
5235,-0.258819045,-0.965925826
5236,-0.275637356,-0.961261696
5237,-0.292371705,-0.956304756
5238,-0.309016994,-0.951056516
5239,-0.325568154,-0.945518576
5240,-0.342020143,-0.939692621
5241,-0.35836795,-0.933580426
5242,-0.374606593,-0.927183855
5243,-0.390731128,-0.920504853
5244,-0.406736643,-0.913545458
5245,-0.422618262,-0.906307787
5246,-0.438371147,-0.898794046
5247,-0.4539905,-0.891006524
5248,-0.469471563,-0.882947593
5249,-0.48480962,-0.874619707
5250,-0.5,-0.866025404
5251,-0.515038075,-0.857167301
5252,-0.529919264,-0.848048096
5253,-0.544639035,-0.838670568
5254,-0.559192903,-0.829037573
5255,-0.573576436,-0.819152044
5256,-0.587785252,-0.809016994
5257,-0.601815023,-0.79863551
5258,-0.615661475,-0.788010754
5259,-0.629320391,-0.777145961
5260,-0.64278761,-0.766044443
5261,-0.656059029,-0.75470958
5262,-0.669130606,-0.743144825
5263,-0.68199836,-0.731353702
5264,-0.69465837,-0.7193398
5265,-0.707106781,-0.707106781
5266,-0.7193398,-0.69465837
5267,-0.731353702,-0.68199836
5268,-0.743144825,-0.669130606
5269,-0.75470958,-0.656059029
5270,-0.766044443,-0.64278761
5271,-0.777145961,-0.629320391
5272,-0.788010754,-0.615661475
5273,-0.79863551,-0.601815023
5274,-0.809016994,-0.587785252
5275,-0.819152044,-0.573576436
5276,-0.829037573,-0.559192903
5277,-0.838670568,-0.544639035
5278,-0.848048096,-0.529919264
5279,-0.857167301,-0.515038075
5280,-0.866025404,-0.5
5281,-0.874619707,-0.48480962
5282,-0.882947593,-0.469471563
5283,-0.891006524,-0.4539905
5284,-0.898794046,-0.438371147
5285,-0.906307787,-0.422618262
5286,-0.913545458,-0.406736643
5287,-0.920504853,-0.390731128
5288,-0.927183855,-0.374606593
5289,-0.933580426,-0.35836795
5290,-0.939692621,-0.342020143
5291,-0.945518576,-0.325568154
5292,-0.951056516,-0.309016994
5293,-0.956304756,-0.292371705
5294,-0.961261696,-0.275637356
5295,-0.965925826,-0.258819045
5296,-0.970295726,-0.241921896
5297,-0.974370065,-0.224951054
5298,-0.978147601,-0.207911691
5299,-0.981627183,-0.190808995
5300,-0.984807753,-0.173648178
